order_id,customer_id,order_date,total_amount,status
3615,924,2023-09-21 20:59:40.556111224,1046.43,completed
3616,494,2023-09-21 22:44:49.017803560,242.97,completed
3617,505,2023-09-22 00:29:57.479495900,1869.3,completed
3618,475,2023-09-22 02:15:05.941188236,383.49,completed
3619,836,2023-09-22 04:00:14.402880576,520.48,pending
3620,890,2023-09-22 05:45:22.864572916,825.14,completed
3621,271,2023-09-22 07:30:31.326265252,778.67,completed
3622,995,2023-09-22 09:15:39.787957592,1593.43,completed
3623,421,2023-09-22 11:00:48.249649932,923.51,completed
3624,897,2023-09-22 12:45:56.711342268,358.12,completed
3625,707,2023-09-22 14:31:05.173034608,549.08,cancelled
3626,367,2023-09-22 16:16:13.634726944,1028.04,cancelled
3627,280,2023-09-22 18:01:22.096419284,311.96,completed
3628,283,2023-09-22 19:46:30.558111624,1231.08,completed
3629,40,2023-09-22 21:31:39.019803960,1140.18,completed
3630,959,2023-09-22 23:16:47.481496300,1435.11,completed
3631,189,2023-09-23 01:01:55.943188640,1876.66,completed
3632,164,2023-09-23 02:47:04.404880976,1826.26,completed
3633,994,2023-09-23 04:32:12.866573316,1893.23,completed
3634,989,2023-09-23 06:17:21.328265652,504.54,completed
3635,536,2023-09-23 08:02:29.789957992,280.5,completed
3636,536,2023-09-23 09:47:38.251650332,618.51,completed
3637,4,2023-09-23 11:32:46.713342668,1792.27,completed
3638,835,2023-09-23 13:17:55.175035008,1944.67,completed
3639,290,2023-09-23 15:03:03.636727344,1721.46,completed
3640,953,2023-09-23 16:48:12.098419684,237.84,completed
3641,433,2023-09-23 18:33:20.560112024,1895.91,completed
3642,471,2023-09-23 20:18:29.021804360,858.25,completed
3643,181,2023-09-23 22:03:37.483496700,38.43,completed
3644,248,2023-09-23 23:48:45.945189040,895.94,cancelled
3645,628,2023-09-24 01:33:54.406881376,111.22,completed
3646,279,2023-09-24 03:19:02.868573716,1096.88,completed
3647,877,2023-09-24 05:04:11.330266052,690.34,completed
3648,581,2023-09-24 06:49:19.791958392,957.4,cancelled
3649,863,2023-09-24 08:34:28.253650732,1234.08,completed
3650,254,2023-09-24 10:19:36.715343068,1740.23,pending
3651,181,2023-09-24 12:04:45.177035408,1330.57,completed
3652,830,2023-09-24 13:49:53.638727744,879.42,cancelled
3653,681,2023-09-24 15:35:02.100420084,1642.47,completed
3654,825,2023-09-24 17:20:10.562112424,1813.05,completed
3655,509,2023-09-24 19:05:19.023804760,257.12,pending
3656,761,2023-09-24 20:50:27.485497100,1073.23,pending
3657,700,2023-09-24 22:35:35.947189440,583.33,completed
3658,566,2023-09-25 00:20:44.408881776,113.18,completed
3659,326,2023-09-25 02:05:52.870574116,1343.72,completed
3660,357,2023-09-25 03:51:01.332266452,1728.29,completed
3661,825,2023-09-25 05:36:09.793958792,342.55,completed
3662,650,2023-09-25 07:21:18.255651132,1628.58,cancelled
3663,680,2023-09-25 09:06:26.717343468,1709.72,completed
3664,391,2023-09-25 10:51:35.179035808,1830.39,completed
3665,615,2023-09-25 12:36:43.640728144,545.26,completed
3666,934,2023-09-25 14:21:52.102420484,1809.83,completed
3667,85,2023-09-25 16:07:00.564112824,654.91,completed
3668,317,2023-09-25 17:52:09.025805160,1113.63,completed
3669,212,2023-09-25 19:37:17.487497500,120.0,completed
3670,515,2023-09-25 21:22:25.949189840,106.88,completed
3671,384,2023-09-25 23:07:34.410882176,1446.34,completed
3672,691,2023-09-26 00:52:42.872574516,900.07,pending
3673,342,2023-09-26 02:37:51.334266852,527.46,cancelled
3674,815,2023-09-26 04:22:59.795959192,397.02,completed
3675,964,2023-09-26 06:08:08.257651532,1346.51,completed
3676,988,2023-09-26 07:53:16.719343868,20.8,completed
3677,844,2023-09-26 09:38:25.181036208,1615.66,completed
3678,38,2023-09-26 11:23:33.642728548,176.91,completed
3679,511,2023-09-26 13:08:42.104420884,399.15,completed
3680,420,2023-09-26 14:53:50.566113224,784.75,completed
3681,751,2023-09-26 16:38:59.027805560,980.02,completed
3682,169,2023-09-26 18:24:07.489497900,722.89,completed
3683,965,2023-09-26 20:09:15.951190240,655.01,pending
3684,909,2023-09-26 21:54:24.412882576,1928.55,completed
3685,343,2023-09-26 23:39:32.874574916,1290.33,pending
3686,826,2023-09-27 01:24:41.336267252,66.4,completed
3687,306,2023-09-27 03:09:49.797959592,871.75,completed
3688,542,2023-09-27 04:54:58.259651932,1752.52,completed
3689,702,2023-09-27 06:40:06.721344268,616.88,completed
3690,869,2023-09-27 08:25:15.183036608,207.22,completed
3691,537,2023-09-27 10:10:23.644728948,1521.6,completed
3692,112,2023-09-27 11:55:32.106421284,1219.91,completed
3693,411,2023-09-27 13:40:40.568113624,1149.22,completed
3694,947,2023-09-27 15:25:49.029805960,126.08,cancelled
3695,206,2023-09-27 17:10:57.491498300,298.19,completed
3696,185,2023-09-27 18:56:05.953190640,1252.65,completed
3697,382,2023-09-27 20:41:14.414882976,431.49,completed
3698,496,2023-09-27 22:26:22.876575316,1018.06,completed
3699,379,2023-09-28 00:11:31.338267652,1098.87,completed
3700,47,2023-09-28 01:56:39.799959992,581.34,completed
3701,886,2023-09-28 03:41:48.261652332,1897.88,completed
3702,740,2023-09-28 05:26:56.723344668,1688.08,completed
3703,551,2023-09-28 07:12:05.185037008,1450.3,completed
3704,528,2023-09-28 08:57:13.646729348,174.43,completed
3705,504,2023-09-28 10:42:22.108421684,230.14,cancelled
3706,22,2023-09-28 12:27:30.570114024,995.71,completed
3707,213,2023-09-28 14:12:39.031806360,338.21,completed
3708,310,2023-09-28 15:57:47.493498700,1956.97,pending
3709,661,2023-09-28 17:42:55.955191040,333.87,completed
3710,968,2023-09-28 19:28:04.416883376,985.19,completed
3711,753,2023-09-28 21:13:12.878575716,740.96,completed
3712,272,2023-09-28 22:58:21.340268052,1285.99,completed
3713,571,2023-09-29 00:43:29.801960392,275.49,pending
3714,799,2023-09-29 02:28:38.263652732,872.03,completed
3715,938,2023-09-29 04:13:46.725345068,563.92,completed
3716,202,2023-09-29 05:58:55.187037408,1777.75,completed
3717,32,2023-09-29 07:44:03.648729748,100.36,pending
3718,443,2023-09-29 09:29:12.110422084,1829.18,completed
3719,162,2023-09-29 11:14:20.572114424,1669.33,completed
3720,767,2023-09-29 12:59:29.033806760,609.19,cancelled
3721,254,2023-09-29 14:44:37.495499100,1582.8,completed
3722,521,2023-09-29 16:29:45.957191440,81.8,completed
3723,977,2023-09-29 18:14:54.418883776,1934.39,completed
3724,651,2023-09-29 20:00:02.880576116,1062.66,completed
3725,480,2023-09-29 21:45:11.342268452,620.5,completed
3726,10,2023-09-29 23:30:19.803960792,737.91,completed
3727,726,2023-09-30 01:15:28.265653132,151.48,completed
3728,505,2023-09-30 03:00:36.727345468,1978.91,completed
3729,785,2023-09-30 04:45:45.189037808,97.8,completed
3730,836,2023-09-30 06:30:53.650730148,1316.72,completed
3731,560,2023-09-30 08:16:02.112422484,896.62,completed
3732,436,2023-09-30 10:01:10.574114824,1898.85,cancelled
3733,111,2023-09-30 11:46:19.035807160,507.08,completed
3734,153,2023-09-30 13:31:27.497499500,1073.53,cancelled
3735,635,2023-09-30 15:16:35.959191840,975.07,completed
3736,917,2023-09-30 17:01:44.420884176,1411.68,completed
3737,869,2023-09-30 18:46:52.882576516,154.66,completed
3738,102,2023-09-30 20:32:01.344268856,403.7,completed
3739,753,2023-09-30 22:17:09.805961192,444.84,completed
3740,833,2023-10-01 00:02:18.267653532,1481.54,completed
3741,191,2023-10-01 01:47:26.729345868,394.49,pending
3742,729,2023-10-01 03:32:35.191038208,1155.51,completed
3743,563,2023-10-01 05:17:43.652730548,446.18,completed
3744,804,2023-10-01 07:02:52.114422884,1726.02,cancelled
3745,81,2023-10-01 08:48:00.576115224,1885.53,pending
3746,489,2023-10-01 10:33:09.037807560,1046.62,cancelled
3747,895,2023-10-01 12:18:17.499499900,717.57,completed
3748,88,2023-10-01 14:03:25.961192240,483.43,completed
3749,194,2023-10-01 15:48:34.422884576,118.57,completed
3750,104,2023-10-01 17:33:42.884576916,551.63,completed
3751,783,2023-10-01 19:18:51.346269256,1315.39,completed
3752,96,2023-10-01 21:03:59.807961592,1076.56,completed
3753,423,2023-10-01 22:49:08.269653932,1889.2,completed
3754,891,2023-10-02 00:34:16.731346268,804.63,completed
3755,198,2023-10-02 02:19:25.193038608,1393.85,completed
3756,1,2023-10-02 04:04:33.654730948,988.86,completed
3757,407,2023-10-02 05:49:42.116423284,1034.9,completed
3758,378,2023-10-02 07:34:50.578115624,550.19,pending
3759,167,2023-10-02 09:19:59.039807960,920.8,completed
3760,509,2023-10-02 11:05:07.501500300,952.15,completed
3761,638,2023-10-02 12:50:15.963192640,1419.15,completed
3762,313,2023-10-02 14:35:24.424884976,1882.47,completed
3763,593,2023-10-02 16:20:32.886577316,672.06,completed
3764,418,2023-10-02 18:05:41.348269656,103.56,pending
3765,763,2023-10-02 19:50:49.809961992,1002.66,completed
3766,681,2023-10-02 21:35:58.271654332,1098.03,completed
3767,477,2023-10-02 23:21:06.733346668,353.51,completed
3768,73,2023-10-03 01:06:15.195039008,1525.72,completed
3769,141,2023-10-03 02:51:23.656731348,1970.16,pending
3770,582,2023-10-03 04:36:32.118423684,1892.63,completed
3771,262,2023-10-03 06:21:40.580116024,410.27,completed
3772,340,2023-10-03 08:06:49.041808360,1753.22,completed
3773,308,2023-10-03 09:51:57.503500700,1414.9,completed
3774,245,2023-10-03 11:37:05.965193040,918.62,completed
3775,515,2023-10-03 13:22:14.426885376,1090.41,completed
3776,337,2023-10-03 15:07:22.888577716,1702.21,completed
3777,575,2023-10-03 16:52:31.350270056,970.67,completed
3778,561,2023-10-03 18:37:39.811962392,758.95,completed
3779,76,2023-10-03 20:22:48.273654732,996.63,pending
3780,880,2023-10-03 22:07:56.735347068,1166.68,completed
3781,175,2023-10-03 23:53:05.197039408,394.37,completed
3782,109,2023-10-04 01:38:13.658731748,1803.8,pending
3783,183,2023-10-04 03:23:22.120424084,1354.89,completed
3784,192,2023-10-04 05:08:30.582116424,1273.87,completed
3785,65,2023-10-04 06:53:39.043808764,217.0,completed
3786,849,2023-10-04 08:38:47.505501100,1216.26,completed
3787,963,2023-10-04 10:23:55.967193440,259.5,pending
3788,474,2023-10-04 12:09:04.428885776,175.82,completed
3789,783,2023-10-04 13:54:12.890578116,1064.08,completed
3790,100,2023-10-04 15:39:21.352270456,817.52,completed
3791,544,2023-10-04 17:24:29.813962792,1185.84,completed
3792,864,2023-10-04 19:09:38.275655132,196.66,pending
3793,128,2023-10-04 20:54:46.737347468,873.35,completed
3794,452,2023-10-04 22:39:55.199039808,366.08,completed
3795,914,2023-10-05 00:25:03.660732148,1974.46,completed
3796,369,2023-10-05 02:10:12.122424484,1131.08,completed
3797,851,2023-10-05 03:55:20.584116824,1381.12,completed
3798,43,2023-10-05 05:40:29.045809164,664.33,completed
3799,884,2023-10-05 07:25:37.507501500,207.58,completed
3800,419,2023-10-05 09:10:45.969193840,1952.22,completed
3801,488,2023-10-05 10:55:54.430886176,586.79,cancelled
3802,78,2023-10-05 12:41:02.892578516,859.14,completed
3803,826,2023-10-05 14:26:11.354270856,1306.73,completed
3804,801,2023-10-05 16:11:19.815963192,68.9,pending
3805,270,2023-10-05 17:56:28.277655532,1624.31,completed
3806,674,2023-10-05 19:41:36.739347868,1082.42,pending
3807,701,2023-10-05 21:26:45.201040208,570.87,pending
3808,759,2023-10-05 23:11:53.662732548,141.98,completed
3809,900,2023-10-06 00:57:02.124424884,341.75,completed
3810,728,2023-10-06 02:42:10.586117224,1792.17,completed
3811,315,2023-10-06 04:27:19.047809564,1378.33,completed
3812,925,2023-10-06 06:12:27.509501900,514.81,completed
3813,851,2023-10-06 07:57:35.971194240,149.89,completed
3814,902,2023-10-06 09:42:44.432886576,1387.42,completed
3815,889,2023-10-06 11:27:52.894578916,1153.37,completed
3816,993,2023-10-06 13:13:01.356271256,820.95,completed
3817,945,2023-10-06 14:58:09.817963592,739.95,cancelled
3818,168,2023-10-06 16:43:18.279655932,449.29,completed
3819,339,2023-10-06 18:28:26.741348268,1345.83,completed
3820,193,2023-10-06 20:13:35.203040608,1941.92,completed
3821,453,2023-10-06 21:58:43.664732948,367.92,cancelled
3822,283,2023-10-06 23:43:52.126425284,1202.29,cancelled
3823,336,2023-10-07 01:29:00.588117624,859.89,completed
3824,390,2023-10-07 03:14:09.049809964,904.44,pending
3825,1000,2023-10-07 04:59:17.511502300,523.21,completed
3826,525,2023-10-07 06:44:25.973194640,1653.77,cancelled
3827,240,2023-10-07 08:29:34.434886976,980.81,completed
3828,832,2023-10-07 10:14:42.896579316,1095.94,completed
3829,958,2023-10-07 11:59:51.358271656,623.43,completed
3830,483,2023-10-07 13:44:59.819963992,379.98,completed
3831,659,2023-10-07 15:30:08.281656332,190.1,completed
3832,716,2023-10-07 17:15:16.743348672,1433.96,completed
3833,592,2023-10-07 19:00:25.205041008,408.54,cancelled
3834,891,2023-10-07 20:45:33.666733348,1386.35,completed
3835,555,2023-10-07 22:30:42.128425684,792.95,completed
3836,458,2023-10-08 00:15:50.590118024,843.23,completed
3837,89,2023-10-08 02:00:59.051810364,948.97,completed
3838,660,2023-10-08 03:46:07.513502700,748.06,pending
3839,95,2023-10-08 05:31:15.975195040,219.23,completed
3840,452,2023-10-08 07:16:24.436887376,633.07,completed
3841,428,2023-10-08 09:01:32.898579716,1334.19,completed
3842,151,2023-10-08 10:46:41.360272056,1338.25,completed
3843,514,2023-10-08 12:31:49.821964392,586.72,cancelled
3844,376,2023-10-08 14:16:58.283656732,931.0,completed
3845,22,2023-10-08 16:02:06.745349072,403.03,pending
3846,883,2023-10-08 17:47:15.207041408,436.54,completed
3847,313,2023-10-08 19:32:23.668733748,65.63,completed
3848,997,2023-10-08 21:17:32.130426084,1795.56,cancelled
3849,840,2023-10-08 23:02:40.592118424,437.2,completed
3850,519,2023-10-09 00:47:49.053810764,470.52,completed
3851,206,2023-10-09 02:32:57.515503100,573.61,completed
3852,952,2023-10-09 04:18:05.977195440,272.27,completed
3853,375,2023-10-09 06:03:14.438887776,1285.74,pending
3854,451,2023-10-09 07:48:22.900580116,168.78,completed
3855,626,2023-10-09 09:33:31.362272456,285.72,pending
3856,784,2023-10-09 11:18:39.823964792,1296.62,completed
3857,595,2023-10-09 13:03:48.285657132,692.53,completed
3858,179,2023-10-09 14:48:56.747349472,1421.74,completed
3859,210,2023-10-09 16:34:05.209041808,1123.7,completed
3860,500,2023-10-09 18:19:13.670734148,526.92,cancelled
3861,464,2023-10-09 20:04:22.132426484,1308.64,completed
3862,840,2023-10-09 21:49:30.594118824,250.22,completed
3863,124,2023-10-09 23:34:39.055811164,1082.09,pending
3864,993,2023-10-10 01:19:47.517503500,885.55,completed
3865,113,2023-10-10 03:04:55.979195840,550.39,completed
3866,12,2023-10-10 04:50:04.440888176,1215.93,pending
3867,126,2023-10-10 06:35:12.902580516,1745.24,completed
3868,565,2023-10-10 08:20:21.364272856,1997.83,completed
3869,331,2023-10-10 10:05:29.825965192,1223.37,completed
3870,901,2023-10-10 11:50:38.287657532,821.32,completed
3871,283,2023-10-10 13:35:46.749349872,465.91,completed
3872,140,2023-10-10 15:20:55.211042208,529.05,completed
3873,401,2023-10-10 17:06:03.672734548,969.32,completed
3874,902,2023-10-10 18:51:12.134426884,747.21,completed
3875,97,2023-10-10 20:36:20.596119224,1829.35,cancelled
3876,517,2023-10-10 22:21:29.057811564,749.23,completed
3877,569,2023-10-11 00:06:37.519503900,759.42,completed
3878,924,2023-10-11 01:51:45.981196240,779.4,completed
3879,846,2023-10-11 03:36:54.442888580,1676.51,completed
3880,69,2023-10-11 05:22:02.904580916,1308.56,completed
3881,118,2023-10-11 07:07:11.366273256,1236.05,completed
3882,888,2023-10-11 08:52:19.827965592,681.6,completed
3883,59,2023-10-11 10:37:28.289657932,1639.45,completed
3884,33,2023-10-11 12:22:36.751350272,95.96,completed
3885,318,2023-10-11 14:07:45.213042608,1744.18,completed
3886,50,2023-10-11 15:52:53.674734948,1035.24,completed
3887,880,2023-10-11 17:38:02.136427284,808.54,completed
3888,489,2023-10-11 19:23:10.598119624,1004.39,completed
3889,19,2023-10-11 21:08:19.059811964,1341.48,completed
3890,726,2023-10-11 22:53:27.521504300,45.28,completed
3891,197,2023-10-12 00:38:35.983196640,1745.67,completed
3892,891,2023-10-12 02:23:44.444888980,904.54,completed
3893,450,2023-10-12 04:08:52.906581316,699.07,pending
3894,990,2023-10-12 05:54:01.368273656,293.73,pending
3895,559,2023-10-12 07:39:09.829965992,890.14,completed
3896,679,2023-10-12 09:24:18.291658332,1002.72,completed
3897,452,2023-10-12 11:09:26.753350672,819.22,completed
3898,289,2023-10-12 12:54:35.215043008,1363.75,completed
3899,141,2023-10-12 14:39:43.676735348,853.38,completed
3900,84,2023-10-12 16:24:52.138427684,1923.61,completed
3901,694,2023-10-12 18:10:00.600120024,1206.57,completed
3902,391,2023-10-12 19:55:09.061812364,1618.81,completed
3903,591,2023-10-12 21:40:17.523504700,236.52,pending
3904,215,2023-10-12 23:25:25.985197040,806.64,completed
3905,526,2023-10-13 01:10:34.446889380,686.96,completed
3906,215,2023-10-13 02:55:42.908581716,1147.58,completed
3907,403,2023-10-13 04:40:51.370274056,1725.0,completed
3908,128,2023-10-13 06:25:59.831966392,175.11,cancelled
3909,822,2023-10-13 08:11:08.293658732,163.7,completed
3910,477,2023-10-13 09:56:16.755351072,1703.63,completed
3911,760,2023-10-13 11:41:25.217043408,441.44,completed
3912,404,2023-10-13 13:26:33.678735748,1344.13,pending
3913,29,2023-10-13 15:11:42.140428084,1094.9,pending
3914,792,2023-10-13 16:56:50.602120424,1669.13,completed
3915,338,2023-10-13 18:41:59.063812764,267.68,completed
3916,831,2023-10-13 20:27:07.525505100,276.97,completed
3917,714,2023-10-13 22:12:15.987197440,1122.5,completed
3918,361,2023-10-13 23:57:24.448889780,1893.83,cancelled
3919,569,2023-10-14 01:42:32.910582116,841.7,completed
3920,392,2023-10-14 03:27:41.372274456,667.35,cancelled
3921,218,2023-10-14 05:12:49.833966792,1221.24,completed
3922,574,2023-10-14 06:57:58.295659132,1862.29,pending
3923,669,2023-10-14 08:43:06.757351472,1677.12,completed
3924,202,2023-10-14 10:28:15.219043808,1991.06,cancelled
3925,17,2023-10-14 12:13:23.680736148,64.69,completed
3926,322,2023-10-14 13:58:32.142428488,243.46,completed
3927,518,2023-10-14 15:43:40.604120824,1226.75,completed
3928,570,2023-10-14 17:28:49.065813164,1644.74,completed
3929,325,2023-10-14 19:13:57.527505500,584.78,completed
3930,412,2023-10-14 20:59:05.989197840,493.64,cancelled
3931,318,2023-10-14 22:44:14.450890180,1578.21,completed
3932,681,2023-10-15 00:29:22.912582516,131.64,completed
3933,965,2023-10-15 02:14:31.374274856,751.38,completed
3934,82,2023-10-15 03:59:39.835967192,1021.5,pending
3935,474,2023-10-15 05:44:48.297659532,1129.49,completed
3936,468,2023-10-15 07:29:56.759351872,1462.66,completed
3937,425,2023-10-15 09:15:05.221044208,722.59,completed
3938,945,2023-10-15 11:00:13.682736548,1233.12,completed
3939,731,2023-10-15 12:45:22.144428888,1179.04,completed
3940,689,2023-10-15 14:30:30.606121224,1104.28,completed
3941,204,2023-10-15 16:15:39.067813564,1288.16,completed
3942,583,2023-10-15 18:00:47.529505900,533.71,completed
3943,387,2023-10-15 19:45:55.991198240,187.6,completed
3944,778,2023-10-15 21:31:04.452890580,256.16,completed
3945,98,2023-10-15 23:16:12.914582916,464.67,completed
3946,345,2023-10-16 01:01:21.376275256,1010.39,completed
3947,803,2023-10-16 02:46:29.837967592,1684.08,completed
3948,208,2023-10-16 04:31:38.299659932,1408.56,completed
3949,514,2023-10-16 06:16:46.761352272,1582.3,completed
3950,636,2023-10-16 08:01:55.223044608,714.93,completed
3951,792,2023-10-16 09:47:03.684736948,821.21,completed
3952,586,2023-10-16 11:32:12.146429288,799.49,completed
3953,166,2023-10-16 13:17:20.608121624,399.91,completed
3954,22,2023-10-16 15:02:29.069813964,141.21,completed
3955,154,2023-10-16 16:47:37.531506300,1190.01,pending
3956,939,2023-10-16 18:32:45.993198640,1978.65,completed
3957,439,2023-10-16 20:17:54.454890980,350.32,completed
3958,295,2023-10-16 22:03:02.916583316,112.44,completed
3959,219,2023-10-16 23:48:11.378275656,1563.47,completed
3960,669,2023-10-17 01:33:19.839967992,520.12,completed
3961,495,2023-10-17 03:18:28.301660332,1662.69,completed
3962,230,2023-10-17 05:03:36.763352672,1413.79,pending
3963,20,2023-10-17 06:48:45.225045008,1892.43,completed
3964,987,2023-10-17 08:33:53.686737348,829.68,completed
3965,553,2023-10-17 10:19:02.148429688,1330.7,completed
3966,950,2023-10-17 12:04:10.610122024,940.41,completed
3967,148,2023-10-17 13:49:19.071814364,1268.57,completed
3968,108,2023-10-17 15:34:27.533506700,910.21,completed
3969,403,2023-10-17 17:19:35.995199040,393.49,completed
3970,596,2023-10-17 19:04:44.456891380,1025.64,completed
3971,483,2023-10-17 20:49:52.918583716,1066.6,pending
3972,367,2023-10-17 22:35:01.380276056,1625.0,completed
3973,834,2023-10-18 00:20:09.841968392,1476.33,completed
3974,414,2023-10-18 02:05:18.303660732,1334.31,completed
3975,309,2023-10-18 03:50:26.765353072,244.51,completed
3976,802,2023-10-18 05:35:35.227045408,1446.82,pending
3977,918,2023-10-18 07:20:43.688737748,1010.6,completed
3978,835,2023-10-18 09:05:52.150430088,1790.32,completed
3979,134,2023-10-18 10:51:00.612122424,1841.34,completed
3980,719,2023-10-18 12:36:09.073814764,129.21,completed
3981,283,2023-10-18 14:21:17.535507100,1644.87,completed
3982,778,2023-10-18 16:06:25.997199440,94.64,completed
3983,73,2023-10-18 17:51:34.458891780,747.0,cancelled
3984,481,2023-10-18 19:36:42.920584116,1093.75,pending
3985,352,2023-10-18 21:21:51.382276456,313.24,completed
3986,560,2023-10-18 23:06:59.843968796,1497.7,completed
3987,326,2023-10-19 00:52:08.305661132,36.54,completed
3988,745,2023-10-19 02:37:16.767353472,353.83,completed
3989,443,2023-10-19 04:22:25.229045808,1169.98,completed
3990,100,2023-10-19 06:07:33.690738148,1434.49,completed
3991,59,2023-10-19 07:52:42.152430488,1834.95,completed
3992,508,2023-10-19 09:37:50.614122824,1416.88,completed
3993,258,2023-10-19 11:22:59.075815164,1350.12,pending
3994,413,2023-10-19 13:08:07.537507500,800.8,pending
3995,452,2023-10-19 14:53:15.999199840,22.54,completed
3996,65,2023-10-19 16:38:24.460892180,257.92,pending
3997,595,2023-10-19 18:23:32.922584516,1078.42,completed
3998,154,2023-10-19 20:08:41.384276856,1356.76,completed
3999,985,2023-10-19 21:53:49.845969196,846.55,completed
4000,266,2023-10-19 23:38:58.307661532,1466.74,completed
4001,821,2023-10-20 01:24:06.769353872,1053.29,pending
4002,79,2023-10-20 03:09:15.231046208,166.87,completed
4003,315,2023-10-20 04:54:23.692738548,400.19,pending
4004,662,2023-10-20 06:39:32.154430888,1683.2,completed
4005,947,2023-10-20 08:24:40.616123224,1455.33,completed
4006,560,2023-10-20 10:09:49.077815564,1791.63,completed
4007,917,2023-10-20 11:54:57.539507900,252.76,completed
4008,891,2023-10-20 13:40:06.001200240,1980.64,completed
4009,248,2023-10-20 15:25:14.462892580,434.63,completed
4010,790,2023-10-20 17:10:22.924584916,43.32,completed
4011,868,2023-10-20 18:55:31.386277256,1994.9,completed
4012,610,2023-10-20 20:40:39.847969596,576.53,completed
4013,414,2023-10-20 22:25:48.309661932,1342.68,completed
4014,25,2023-10-21 00:10:56.771354272,369.83,completed
4015,284,2023-10-21 01:56:05.233046608,1168.85,completed
4016,449,2023-10-21 03:41:13.694738948,1809.99,completed
4017,881,2023-10-21 05:26:22.156431288,653.96,pending
4018,301,2023-10-21 07:11:30.618123624,1347.1,completed
4019,68,2023-10-21 08:56:39.079815964,392.05,completed
4020,7,2023-10-21 10:41:47.541508300,1257.09,pending
4021,817,2023-10-21 12:26:56.003200640,686.17,pending
4022,137,2023-10-21 14:12:04.464892980,438.19,pending
4023,164,2023-10-21 15:57:12.926585316,640.1,completed
4024,83,2023-10-21 17:42:21.388277656,374.11,completed
4025,897,2023-10-21 19:27:29.849969996,1805.79,completed
4026,650,2023-10-21 21:12:38.311662332,806.43,completed
4027,420,2023-10-21 22:57:46.773354672,505.65,pending
4028,73,2023-10-22 00:42:55.235047008,907.85,completed
4029,237,2023-10-22 02:28:03.696739348,654.66,completed
4030,46,2023-10-22 04:13:12.158431688,1493.95,completed
4031,618,2023-10-22 05:58:20.620124024,1943.02,completed
4032,928,2023-10-22 07:43:29.081816364,887.31,completed
4033,800,2023-10-22 09:28:37.543508704,1724.85,completed
4034,262,2023-10-22 11:13:46.005201040,1140.41,pending
4035,176,2023-10-22 12:58:54.466893380,331.33,pending
4036,166,2023-10-22 14:44:02.928585716,1387.43,completed
4037,657,2023-10-22 16:29:11.390278056,1036.6,completed
4038,842,2023-10-22 18:14:19.851970396,1308.2,completed
4039,370,2023-10-22 19:59:28.313662732,1781.58,completed
4040,795,2023-10-22 21:44:36.775355072,892.06,pending
4041,54,2023-10-22 23:29:45.237047408,1804.33,completed
4042,690,2023-10-23 01:14:53.698739748,1506.32,completed
4043,419,2023-10-23 03:00:02.160432088,987.44,completed
4044,756,2023-10-23 04:45:10.622124424,1214.38,completed
4045,507,2023-10-23 06:30:19.083816764,664.65,completed
4046,341,2023-10-23 08:15:27.545509104,1967.52,completed
4047,127,2023-10-23 10:00:36.007201440,1341.36,completed
4048,409,2023-10-23 11:45:44.468893780,106.82,completed
4049,924,2023-10-23 13:30:52.930586116,666.71,completed
4050,367,2023-10-23 15:16:01.392278456,1254.16,pending
4051,271,2023-10-23 17:01:09.853970796,131.54,completed
4052,644,2023-10-23 18:46:18.315663132,67.29,completed
4053,605,2023-10-23 20:31:26.777355472,911.05,completed
4054,379,2023-10-23 22:16:35.239047808,678.73,completed
4055,73,2023-10-24 00:01:43.700740148,887.83,completed
4056,923,2023-10-24 01:46:52.162432488,540.13,cancelled
4057,922,2023-10-24 03:32:00.624124824,346.14,completed
4058,915,2023-10-24 05:17:09.085817164,1384.5,completed
4059,248,2023-10-24 07:02:17.547509504,1038.85,completed
4060,860,2023-10-24 08:47:26.009201840,416.31,completed
4061,785,2023-10-24 10:32:34.470894180,652.79,completed
4062,43,2023-10-24 12:17:42.932586516,1191.78,pending
4063,377,2023-10-24 14:02:51.394278856,163.01,completed
4064,41,2023-10-24 15:47:59.855971196,311.96,completed
4065,170,2023-10-24 17:33:08.317663532,165.03,completed
4066,946,2023-10-24 19:18:16.779355872,1628.39,completed
4067,212,2023-10-24 21:03:25.241048208,1509.77,completed
4068,493,2023-10-24 22:48:33.702740548,1511.56,completed
4069,680,2023-10-25 00:33:42.164432888,1438.32,completed
4070,39,2023-10-25 02:18:50.626125224,1345.38,completed
4071,369,2023-10-25 04:03:59.087817564,964.44,completed
4072,757,2023-10-25 05:49:07.549509904,1291.71,completed
4073,151,2023-10-25 07:34:16.011202240,95.96,completed
4074,111,2023-10-25 09:19:24.472894580,1250.5,completed
4075,480,2023-10-25 11:04:32.934586916,1560.2,completed
4076,436,2023-10-25 12:49:41.396279256,1010.71,completed
4077,47,2023-10-25 14:34:49.857971596,727.88,completed
4078,575,2023-10-25 16:19:58.319663932,569.3,completed
4079,737,2023-10-25 18:05:06.781356272,1292.75,pending
4080,366,2023-10-25 19:50:15.243048612,1391.75,completed
4081,69,2023-10-25 21:35:23.704740948,1744.52,completed
4082,299,2023-10-25 23:20:32.166433288,697.82,completed
4083,944,2023-10-26 01:05:40.628125624,1544.15,completed
4084,802,2023-10-26 02:50:49.089817964,1131.48,completed
4085,296,2023-10-26 04:35:57.551510304,1768.02,completed
4086,203,2023-10-26 06:21:06.013202640,1065.07,completed
